Survey_Year,Age,Gender,Country,City_Size,Depression_Prevalence,Anxiety_Prevalence,Suicide_Rate,Substance_Use,Loneliness_Score,Overall_Mental_Health_Score,Internet_Usage_Hours_Per_Day,Social_Media_Usage,Screen_Time_Hours_Per_Day,Annual_Income,Education_Level,Employment_Status,Work_Life_Balance_Score,Family_Support_Score,Social_Support_Score,Physical_Activity_Level,Sleep_Quality_Score,Self_Reported_Challenges,Coping_Strategies,Internet_Impact_Description,Work_Stress_Factors,Family_Support_Description,Social_Media_Impact,Sleep_Quality_Factors,Loneliness_Feelings
1952,78,Non-binary,India,Rural,0.9301405533875955,0.43229393432428687,23.41578924940698,0.237543325,1.1330073381471708,6.396013775967975,0.0,None,0.0,34217.04467,High School,Unemployed,10,6,3,Moderate,9,anxiety,talking to friends,overwhelmed by information,deadlines,close-knit,distraction,screen time,isolated
2009,58,Female,India,Urban,0.6872766117204315,0.7274714824665264,22.9012722374053,0.971395094,7.253798432899989,3.955764686335544,3.4280916693963053,None,11.835457217824947,41339.3348,Master’s,Unemployed,5,10,10,Low,7,anxiety,hobbies,connected,deadlines,distant,negativity,work stress,isolated
1984,53,Non-binary,India,Urban,0.3204499303747612,0.4913157177491215,18.351401721934906,0.180976953,3.690886055979993,4.7116336392608575,0.0,Daily,0.0,86514.61942,PhD,Student,4,8,3,Low,3,stress,hobbies,supportive community,long hours,distant,comparison,overthinking,missing companionship
2018,50,Male,India,Suburban,0.19873666387015676,0.0669511783450022,17.318436860492564,0.854385093,6.905832344968786,5.871974254970906,2.3788249267133046,None,4.75741924048582,35732.628,Bachelor’s,Unemployed,1,8,8,Low,3,anxiety,hobbies,supportive community,lack of support,unavailable,negativity,diet,disconnected
1969,21,Female,India,Urban,0.8546362068186548,0.890181782611727,29.238597432578814,0.492277856,7.358356323184181,9.607913110208997,0.0,None,0.0,31887.43912,Bachelor’s,Unemployed,8,3,8,High,6,burnout,exercise,connected,low work-life balance,critical,negativity,overthinking,alone
2022,50,Male,United Kingdom,Urban,0.19433214327376058,0.8901633061387604,25.513971044237444,0.247231074,3.50003284181694,9.38225889041875,5.3610041271879485,None,7.8657785024685625,96471.91415,PhD,Student,1,7,1,High,6,anxiety,social media break,comparison with others,high expectations,emotionally supportive,negativity,irregular schedule,lonely in a crowd
1988,31,Male,Australia,Rural,0.1616095805953639,0.3228787646551393,22.466000953575985,0.870749901,2.6684704594867608,9.878296751380145,0.0,Daily,0.0,87105.52839,Master’s,Unemployed,5,1,10,Moderate,4,overwhelmed,exercise,supportive community,high expectations,supportive,distraction,overthinking,missing companionship
1953,38,Female,India,Urban,0.2066120806809758,0.9139026192809402,9.880286588991048,0.445305255,8.437230296568735,1.1477055319369058,0.0,None,0.0,63532.42215,Bachelor’s,Student,6,1,2,Low,9,overwhelmed,talking to friends,excessive screen time,low work-life balance,unavailable,positive influence,social media,disconnected
1968,65,Male,Australia,Rural,0.5088408481305068,0.7579840385050814,25.49426727566628,0.514817354,7.652658514355212,7.4546185105816845,0.0,Sometimes,0.0,74930.97715,Bachelor’s,Unemployed,6,7,8,High,4,fear of missing out,exercise,informed,job insecurity,understanding,validation pressure,noise,alone
1994,37,Non-binary,United Kingdom,Rural,0.12418744315945685,0.40080123086202313,23.74451858790072,0.359233369,8.534281058985043,9.05189906171659,11.272611582252319,Sometimes,7.474907910021363,51198.40203,Bachelor’s,Employed,5,10,1,Low,9,overwhelmed,meditation,overwhelmed by information,long hours,pressured,validation pressure,insomnia,not understood
1992,73,Male,United Kingdom,Rural,0.9381183305967022,0.3315055984252535,29.800664994441668,0.592950851,4.921478859147447,7.653570630464087,0.7527504029353551,None,4.165234183853801,68250.04202,Master’s,Employed,3,9,8,Moderate,4,fear of missing out,social media break,connected,high expectations,critical,comparison,irregular schedule,unseen
1962,25,Female,Australia,Suburban,0.9662537072400896,0.975142699386101,8.324877698353134,0.163523873,5.107319063926699,4.747607305909578,0.0,None,0.0,70667.2649,Master’s,Unemployed,5,7,8,Moderate,2,overwhelmed,social media break,overwhelmed by information,lack of support,critical,distraction,social media,isolated
1962,24,Female,United States,Suburban,0.9738018532829988,0.7126269631113109,22.88238489870095,0.391081537,4.097504514561029,7.523125621280334,0.0,None,0.0,58723.72712,PhD,Employed,8,10,2,Moderate,2,burnout,talking to friends,excessive screen time,long hours,critical,distraction,social media,not understood
2009,20,Female,Canada,Suburban,0.039124804819719805,0.37880995477120016,29.47707982583814,0.969412322,5.49156217470359,4.997199557668666,8.217400512311189,None,12.446134466568838,110657.2211,Master’s,Student,2,5,4,Low,5,exhaustion,family time,supportive community,lack of support,distant,distraction,screen time,alone
2006,34,Male,United States,Rural,0.9461975264800317,0.6419838879808051,16.56482568111175,0.258133433,6.8191304960291825,7.427760744960825,5.047586565760119,None,6.6333227130006165,21606.1865,Master’s,Employed,6,8,6,High,4,fear of missing out,meditation,supportive community,deadlines,understanding,information overload,overthinking,not understood
2001,50,Female,United States,Suburban,0.9974149326174252,0.5715261990373689,23.335261085650316,0.656736665,8.330904410116872,8.023157419416108,10.442372527758833,None,2.0252314503557627,98217.12631,High School,Unemployed,9,2,9,High,7,loneliness,therapy,excessive screen time,long hours,critical,connected,work stress,unseen
2002,65,Female,United States,Suburban,0.9424291093454871,0.5245400227039607,29.384266263635755,0.325190064,2.6485357193618317,8.588730758677647,0.8564644773669658,None,8.716009813407751,32438.28312,PhD,Unemployed,8,9,8,Moderate,5,lack of motivation,exercise,connected,high expectations,understanding,information overload,diet,missing companionship
1992,29,Male,India,Urban,0.6709389057627061,0.6447018988118438,18.687122347649908,0.773473126,4.648758674421653,7.552219650991147,6.109176450514646,None,5.694902640556118,99754.73605,Bachelor’s,Student,8,6,8,High,6,stress,journaling,informed,long hours,close-knit,connected,work stress,alone
2021,76,Non-binary,United Kingdom,Suburban,0.7012301524085008,0.5376263221803619,22.476039867577537,0.130873661,5.150814727373916,2.4401695717780796,2.404965640934465,None,14.600569320101753,81591.19157,Master’s,Unemployed,8,9,7,Moderate,4,overwhelmed,exercise,isolated,long hours,critical,distraction,irregular schedule,not understood
2021,68,Male,United States,Suburban,0.12225293987344765,0.6547903536863806,5.502120250302399,0.969821045,5.391950951097435,9.426500564625876,4.487321077180184,Rarely,7.2692183215517,104327.8091,Bachelor’s,Student,7,2,9,Low,2,anxiety,hobbies,connected,long hours,pressured,distraction,noise,isolated
1991,39,Female,United Kingdom,Rural,0.8742970770749625,0.907568562223639,17.991627640661104,0.453789541,5.877756185652966,2.920508836729508,8.388745592649776,None,2.439011547802404,29751.43256,Bachelor’s,Employed,8,3,2,Moderate,9,exhaustion,exercise,isolated,job insecurity,understanding,information overload,work stress,isolated
1975,72,Female,Australia,Rural,0.0596395846287715,0.9932649681452719,11.395010151048556,0.236050463,8.21572528885045,4.218118218715771,0.0,Rarely,0.0,75898.06341,High School,Employed,6,8,3,Low,7,overwhelmed,therapy,excessive screen time,long hours,understanding,information overload,insomnia,disconnected
1972,39,Male,Canada,Rural,0.3177305466176398,0.7092868733480133,8.281116058763553,0.073496747,8.976255208573923,4.861974546002411,0.0,Sometimes,0.0,70108.78803,Master’s,Student,2,1,10,Moderate,4,anxiety,exercise,comparison with others,lack of support,pressured,connected,work stress,not understood
1992,63,Non-binary,Australia,Rural,0.991151645148187,0.9278208017504327,22.714952117033196,0.169757905,2.4324190250012268,7.411717943070346,5.049963084429134,Sometimes,9.138315689912188,90619.3183,PhD,Student,2,10,8,High,3,lack of motivation,meditation,isolated,deadlines,critical,validation pressure,irregular schedule,lonely in a crowd
1977,47,Female,Australia,Rural,0.4223278791029953,0.8584102538829541,5.977237222708546,0.519773949,7.414136573875377,7.311128650926033,0.0,None,0.0,73429.05519,Master’s,Unemployed,8,7,6,High,3,lack of motivation,meditation,informed,low work-life balance,pressured,connected,diet,not understood
1958,55,Female,India,Rural,0.13115622396525872,0.29503739798127915,27.621628789426442,0.337003176,5.311974213116754,9.655520221688532,0.0,None,0.0,74073.45671,Bachelor’s,Employed,1,7,10,Moderate,9,lack of motivation,social media break,comparison with others,long hours,understanding,information overload,work stress,missing companionship
1969,55,Female,Canada,Suburban,0.9692946620490801,0.9329079830430356,17.94434149677106,0.828883366,4.759450414707764,2.6966089433110785,0.0,None,0.0,62959.59436,PhD,Student,6,1,9,High,5,anxiety,talking to friends,isolated,high expectations,pressured,positive influence,insomnia,alone
2005,62,Male,Australia,Rural,0.9841396470417361,0.07080900005262147,21.20575287973447,0.430887524,2.020088432051713,5.056565934214763,11.59806525433694,Daily,12.578346583090648,50883.4424,Master’s,Employed,6,9,10,High,3,overwhelmed,family time,excessive screen time,long hours,understanding,information overload,screen time,alone
1988,68,Female,Australia,Rural,0.18704268523871437,0.32992182104354484,11.33586997815666,0.248714273,1.5772217639300465,2.8335924427349504,0.0,None,0.0,68226.43613,Bachelor’s,Student,4,8,4,High,5,lack of motivation,journaling,comparison with others,high expectations,understanding,positive influence,noise,missing companionship
2000,71,Non-binary,Canada,Urban,0.8648038087401708,0.6399449351048,9.554825467232307,0.617144987,9.800298795763954,7.053063666881876,6.0151884707943,None,4.632084276186033,31849.23588,Bachelor’s,Employed,10,4,8,Low,2,burnout,hobbies,excessive screen time,lack of support,close-knit,comparison,irregular schedule,not understood
1961,25,Female,Canada,Suburban,0.39042332619389175,0.526915445895142,11.09384052780035,0.706777217,6.781316703604101,2.9172778186806356,0.0,None,0.0,116151.3339,High School,Unemployed,3,10,10,High,4,fear of missing out,exercise,isolated,high expectations,supportive,information overload,screen time,missing companionship
2004,44,Female,Australia,Suburban,0.38136846448671446,0.5424123928293626,10.807324775107332,0.167041908,5.0718329460393115,8.811038538070077,8.988062873586518,Rarely,8.084599196871544,91441.07636,High School,Employed,3,5,3,Low,2,anxiety,exercise,excessive screen time,low work-life balance,understanding,comparison,screen time,unseen
1960,44,Non-binary,Canada,Suburban,0.26269763189690165,0.794888329801248,26.612540707336294,0.167619216,7.855871547709969,9.844664838901936,0.0,None,0.0,115246.7117,High School,Employed,1,2,3,Moderate,2,anxiety,therapy,informed,deadlines,critical,validation pressure,screen time,missing companionship
1975,51,Female,Australia,Rural,0.04471027455489651,0.19470368228619228,24.683485036561212,0.036671427,1.8201945926916685,3.85156175177985,0.0,None,0.0,42672.73823,Bachelor’s,Employed,3,9,8,High,8,overwhelmed,talking to friends,isolated,high expectations,unavailable,connected,social media,isolated
1991,38,Male,Australia,Rural,0.2680089836852235,0.9820755099674586,26.318413353100798,0.736402015,6.467017527393995,7.654256987820984,8.52831016976274,None,12.862649931530061,107934.102,Master’s,Employed,4,6,5,High,1,anxiety,meditation,isolated,high expectations,distant,positive influence,noise,missing companionship
1976,47,Male,India,Rural,0.053776905333052016,0.43745822729717054,23.371801091459954,0.663804528,6.945504316895581,5.795206726037908,0.0,None,0.0,100878.9985,High School,Employed,5,3,3,High,7,anxiety,journaling,isolated,deadlines,emotionally supportive,connected,diet,alone
1960,50,Male,United States,Urban,0.9243720463599634,0.9498432648055952,21.088759036610533,0.474630876,5.068494135109354,4.2335121903993125,0.0,None,0.0,87715.24125,Master’s,Unemployed,3,7,10,Moderate,5,lack of motivation,social media break,connected,low work-life balance,supportive,comparison,overthinking,isolated
1987,45,Non-binary,Australia,Rural,0.6617206723927285,0.38311586449683266,18.19686724326671,0.844170449,3.273387565238555,2.7210383981124115,0.0,None,0.0,82502.91861,High School,Student,6,9,1,Low,8,overwhelmed,meditation,connected,long hours,supportive,positive influence,noise,alone
1992,64,Female,United Kingdom,Urban,0.8866226500163915,0.6017866688516357,11.63704565949772,0.805670153,9.591264004190743,7.4728728489081275,0.6942019965091974,None,14.747469891541646,51654.96653,PhD,Employed,5,3,3,Low,1,lack of motivation,hobbies,connected,high expectations,supportive,connected,social media,disconnected
1968,50,Male,United States,Suburban,0.7172906814705706,0.4503114713231361,22.634073943177896,0.585354364,3.7102141001530273,2.428687532322331,0.0,Daily,0.0,101641.0785,PhD,Unemployed,3,2,9,High,7,fear of missing out,talking to friends,informed,deadlines,close-knit,information overload,overthinking,lonely in a crowd
2013,22,Non-binary,United States,Rural,0.13128687108263926,0.6759351638519703,8.414610130463167,0.868271281,2.123172391267811,3.525737630217147,10.504018977589045,None,4.74615980275787,70151.54615,High School,Employed,6,7,5,Moderate,5,exhaustion,hobbies,comparison with others,lack of support,understanding,distraction,noise,alone
1955,77,Female,United States,Urban,0.9405815367352979,0.1836247293841865,17.776538589178017,0.20584121,6.6742621987740645,9.276503825264264,0.0,None,0.0,27089.15759,Bachelor’s,Employed,6,7,10,Moderate,4,fear of missing out,family time,excessive screen time,deadlines,close-knit,comparison,screen time,isolated
1995,78,Non-binary,India,Urban,0.8998930536327671,0.40062853284048494,9.8818692126404,0.111919619,6.168906748231951,5.575281185018889,9.157835692094679,Daily,4.418860775974631,51286.31609,High School,Student,8,4,2,Moderate,7,exhaustion,social media break,supportive community,lack of support,understanding,connected,irregular schedule,disconnected
1991,65,Male,Australia,Rural,0.3480760779010357,0.06838112210743141,17.61898262198647,0.269749612,7.792952844761259,8.686761434941818,9.903107483468975,Rarely,7.856331227495025,113529.7099,High School,Employed,2,9,7,Moderate,2,lack of motivation,family time,isolated,low work-life balance,critical,comparison,overthinking,alone
2014,36,Male,India,Suburban,0.1115333403516765,0.5981014169900135,12.347685321858874,0.057086856,7.784048190646361,7.907896419988606,5.1354324722883025,Sometimes,12.94067177639328,105068.0261,Bachelor’s,Unemployed,1,8,2,Moderate,1,fear of missing out,therapy,excessive screen time,long hours,close-knit,negativity,insomnia,unseen
2021,21,Male,Australia,Suburban,0.7041547507888738,0.9626816985891228,6.3369917384121575,0.531169528,6.582123485915229,4.386150416016742,2.334232310983766,Sometimes,3.9188040985655097,118190.5698,PhD,Unemployed,4,1,4,Low,1,overwhelmed,hobbies,isolated,deadlines,close-knit,comparison,insomnia,missing companionship
2008,52,Non-binary,India,Suburban,0.7283613027367225,0.04590651515738575,17.592725321599495,0.936605692,2.8678176536716875,2.9622200924792796,4.26618741723186,Rarely,6.154713757305025,82799.33826,Master’s,Student,7,1,7,Low,1,stress,therapy,informed,job insecurity,distant,positive influence,work stress,lonely in a crowd
2001,66,Non-binary,India,Urban,0.8968290448407071,0.6596300245015665,9.545755217498808,0.039343541,8.984309879775125,1.8991968825296226,4.781659866241576,None,12.161908684789566,44751.00731,High School,Employed,10,5,4,Low,5,lack of motivation,exercise,isolated,high expectations,unavailable,negativity,overthinking,alone
